指标ID,PORK_CHN,VEG_CHN,FRU_CHN,IMA_NUT_CHN,IMV_NUT_CHN,IMA_FOO_CHN,IMV_FOO_CHN,IMA_SOB_CHN,IMV_SOB_CHN,RIC_P_CHN,BEP_P_CHN,IMA_VEO_CHN,IMV_VEO_CHN,VEO_P_CHN,IMA_IRO_CHN,IMV_IRO_CHN,IMP_IRO_CHN,IMV_COP_CHN,IMP_COP_CHN,IMA_COP_CHN,IMA_COA_CHN,IMV_COA_CHN,COA_I_CHN,IMA_CRO_CHN,IMV_CRO_CHN,IMV_PEP_CHN,IMA_PEP_CHN,P95_P_CHN,NAG_P_CHN,IMA_NAG_CHN,IMV_NAG_CHN,IMP_RAE_CHN,IMA_RAE_CHN,IMV_RAE_CHN,IMA_MEM_CHN,IMV_MEM_CHN,IMP_MEM_CHN,IMV_FER_CHN,IMA_FER_CHN,FER_I_GLB,IMA_INC_CHN,IMV_INC_CHN,IMP_INC_CHN,IMA_NHP_CHN,IMV_NHP_CHN
2022-01-20,21.81,5.08,6.6,,,,,,,3803.3,3690.29,,,12931.25,,,,,,,,,932.0,,,,,,4906.5,,,370.2,,,,,,,,,,,,,
2022-01-21,22.05,5.19,6.63,,,,,,,,3724.29,,,13071.25,,,,,,,,,962.0,,,,,10398.0,,,,372.6,,,,,,,,,,,,,
2022-01-24,21.83,5.54,6.75,,,,,,,,3742.86,,,13091.25,,,,,,,,,982.0,,,,,,,,,373.5,,,,,,,,,,,,,
2022-01-25,21.97,5.6,6.73,,,,,,,,3745.14,,,12881.25,,,,,,,,,1000.0,,,,,,,,,377.1,,,,,,,,,,,,,
2022-01-26,21.8,5.62,6.81,,,,,,,,3745.14,,,12911.25,,,,,,,,,1030.0,,,,,,,,,378.5,,,,,,,,,,,,,
2022-01-27,21.68,5.78,6.79,,,,,,,,3819.71,,,12941.25,,,,,,,,,1055.0,,,,,,,,,378.5,,,,,,,,,,,,,
2022-01-28,21.93,5.8,6.84,,,,,,,,3821.14,,,13111.25,,,,,,,,,1055.0,,,,,,,,,379.0,,,,,,,,,,,,,
2022-01-29,21.77,6.0,6.99,,,,,,,,3821.14,,,13111.25,,,,,,,,,1055.0,,,,,,,,,379.0,,,,,,,,,,,,,
2022-01-30,22.08,6.03,6.96,,,,,,,,3821.14,,,13111.25,,,,,,,,,1045.0,,,,,,,,,379.0,,,,,,,,,,,,,
2022-01-31,,,,197427.90000000002,790000.0,769277.5,1570.0,528134.3,885.0,3803.0,,62217.2,45.0,,982333.0,9978.0,59.7,209.0,101.5,522598.99999999994,413696.5,2416.0,,2795758.1,4880.0,257.0,181648.80000000002,,4518.3,755868.1179,1126.473375,,0.000405,5471.0,319361.9,20810.0,79.5,78.0,27770.1,234.71,3889037.8000000003,51200.0,108.3,7172044.6,3633.0000000000005
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,10744.0,,,,,,,,,,,,,,,,,
2022-02-07,22.38,5.86,6.95,,,,,,,,4072.57,,,13461.25,,,,,,,,,1045.0,,,,,,,,,379.0,,,,,,,,,,,,,
2022-02-08,21.88,5.84,7.2,,,,,,,,4138.86,,,13143.75,,,,,,,,,1045.0,,,,,,,,,381.1,,,,,,,,,,,,,
2022-02-09,21.29,5.77,7.1,,,,,,,,4164.57,,,12723.75,,,,,,,,,1045.0,,,,,,,,,386.7,,,,,,,,,,,,,
2022-02-10,21.15,5.72,7.06,,,,,,,3803.0,4273.43,,,12813.75,,,,,,,,,1045.0,,,,,,4934.7,,,393.8,,,,,,,,,,,,,
2022-02-11,20.95,5.69,7.03,,,,,,,,4270.86,,,12703.75,,,,,,,,,1045.0,,,,,10770.0,,,,403.5,,,,,,,,,,,,,
2022-02-14,20.22,5.65,7.06,,,,,,,,4272.29,,,12753.75,,,,,,,,,1010.0,,,,,,,,,420.6,,,,,,,,,,,,,
2022-02-15,19.96,5.54,7.05,,,,,,,,4238.86,,,12633.75,,,,,,,,,,,,,,,,,,426.8,,,,,,,,,,,,,
2022-02-16,19.84,5.51,7.07,,,,,,,,4229.14,,,12683.75,,,,,,,,,,,,,,,,,,425.9,,,,,,,,,,,,,
2022-02-17,19.97,5.52,6.98,,,,,,,,4273.14,,,12533.75,,,,,,,,,,,,,,,,,,425.9,,,,,,,,,,,,,
2022-02-18,19.76,5.53,6.93,,,,,,,,4302.86,,,12563.75,,,,,,,,,,,,,,10797.0,,,,427.0,,,,,,,,,,,,,
2022-02-20,,,,,,,,,,3801.7,,,,,,,,,,,,,,,,,,,6352.1,,,,,,,,,,,,,,,,
2022-02-21,19.69,5.51,6.94,,,,,,,,4347.71,,,13003.75,,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,
2022-02-22,19.29,5.44,6.88,,,,,,,,4462.86,,,13133.75,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,
2022-02-23,18.96,5.52,6.77,,,,,,,,4579.14,,,13233.75,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,
2022-02-24,19.08,5.58,6.85,,,,,,,,4746.86,,,13343.75,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,
2022-02-25,18.64,5.66,6.84,,,,,,,,4788.57,,,13933.75,,,,,,,,,,,,,,11009.0,,,,429.4,,,,,,,,,,,,,
2022-02-28,18.54,5.69,6.77,133320.2,570000.0,457679.60000000003,932.0,306707.6,509.00000000000006,3796.5,4681.14,42685.3,29.0,13603.75,912701.3,8130.0,67.7,208.0,97.7,501271.8,172329.90000000002,1123.0,,2271578.6,3634.0,207.0,151018.1,,8437.2,327237.2224,852.858657,429.4,0.000693,11357.0,309758.9,15786.000000000002,123.6,86.0,39461.6,220.68,2995022.1999999997,40800.0,103.3,5451587.3,3031.9999999999995
2022-03-01,18.66,5.71,6.63,,,,,,,,4733.71,,,13763.75,,,,,,,,,,,,,,,,,,429.2,,,,,,,,,,,,,
2022-03-02,18.37,5.69,6.76,,,,,,,,4749.14,,,14103.75,,,,,,,,,,,,,,,,,,429.2,,,,,,,,,,,,,
2022-03-03,18.3,5.76,6.77,,,,,,,,4737.43,,,14103.75,,,,,,,,,,,,,,,,,,429.2,,,,,,,,,,,,,
2022-03-04,18.63,5.74,6.68,,,,,,,,4754.29,,,14083.75,,,,,,,,,,,,,,11023.0,,,,429.4,,,,,,,,,,,,,
2022-03-07,18.21,5.73,6.6,,,,,,,,4826.86,,,14173.75,,,,,,,,,,,,,,,,,,429.3,,,,,,,,,,,,,
2022-03-08,18.32,5.71,6.69,,,,,,,,4861.43,,,14033.75,,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,
2022-03-09,18.56,5.71,6.67,,,,,,,,5011.14,,,13883.75,,,,,,,,,,,,,,,,,,425.0,,,,,,,,,,,,,
2022-03-10,18.33,5.73,6.66,,,,,,,3768.9,4956.57,,,13733.75,,,,,,,,,,,,,,,8103.5,,,420.3,,,,,,,,,,,,,
2022-03-11,18.28,5.69,6.65,,,,,,,,4966.57,,,13733.75,,,,,,,,,,,,,,11315.0,,,,417.9,,,,,,,,,,,,,
2022-03-14,18.12,5.68,6.62,,,,,,,,4978.57,,,13563.75,,,,,,,,,,,,,,,,,,415.2,,,,,,,,,,,,,
2022-03-15,18.14,5.71,6.78,,,,,,,,4940.57,,,13363.75,,,,,,,,,,,,,,,,,,412.5,,,,,,,,,,,,,
2022-03-16,18.07,5.72,6.81,,,,,,,,4938.57,,,13320.0,,,,,,,,,,,,,,,,,,409.5,,,,,,,,,,,,,
2022-03-17,18.22,5.68,6.88,,,,,,,,4954.86,,,13140.0,,,,,,,,,,,,,,,,,,405.3,,,,,,,,,,,,,
2022-03-18,18.0,5.68,6.91,,,,,,,,4998.0,,,13440.0,,,,,,,,,,,,,,11355.0,,,,402.5,,,,,,,,,,,,,
2022-03-20,,,,,,,,,,3759.0,,,,,,,,,,,,,,,,,,,7894.4,,,,,,,,,,,,,,,,
2022-03-21,18.03,5.69,6.71,,,,,,,,5089.71,,,13440.0,,,,,,,,,,,,,,,,,,400.6,,,,,,,,,,,,,
2022-03-22,17.99,5.72,6.76,,,,,,,,5215.43,,,13460.0,,,,,,,,,,,,,,,,,,394.0,,,,,,,,,,,,,
2022-03-23,18.16,5.76,6.8,,,,,,,,5222.0,,,13200.0,,,,,,,,,,,,,,,,,,391.1,,,,,,,,,,,,,
2022-03-24,18.4,5.76,6.85,,,,,,,,5218.0,,,13800.0,,,,,,,,,,,,,,,,,,388.4,,,,,,,,,,,,,
2022-03-25,18.22,5.8,6.82,,,,,,,,5154.86,,,13630.0,,,,,,,,,,,,,,12138.0,,,,387.6,,,,,,,,,,,,,
2022-03-28,18.36,5.89,7.02,,,,,,,,5021.43,,,13540.0,,,,,,,,,,,,,,,,,,386.0,,,,,,,,,,,,,
2022-03-29,18.07,5.93,6.97,,,,,,,,4895.43,,,13300.0,,,,,,,,,,,,,,,,,,382.1,,,,,,,,,,,,,
2022-03-30,18.11,6.0,7.05,,,,,,,,4785.71,,,13240.0,,,,,,,,,,,,,,,,,,377.6,,,,,,,,,,,,,
2022-03-31,18.25,5.95,6.99,110518.3,690000.0,605452.2999999999,1200.0,398158.8,635.0,3751.9,4726.57,47790.1,31.0,13240.0,1082196.9000000001,8728.0,74.8,217.99999999999997,99.4,536776.4,231523.90000000002,1642.0,,3021685.3000000003,4271.0,185.0,154812.5,,7973.9,303738.0529,794.37005,373.5,9.7393,13501.0,363412.1,23018.0,97.3,80.0,37426.2,257.68,3835916.0999999996,48400.0,108.7,6856543.1,3594.0000000000005
2022-04-01,18.23,6.01,7.15,,,,,,,,4589.71,,,13320.0,,,,,,,,,,,,,,12165.0,,,,364.3,,,,,,,,,,,,,
2022-04-02,18.07,5.97,7.21,,,,,,,,4431.43,,,13320.0,,,,,,,,,,,,,,,,,,360.3,,,,,,,,,,,,,
2022-04-06,18.29,5.79,7.27,,,,,,,,4472.57,,,13760.0,,,,,,,,,,,,,,,,,,360.3,,,,,,,,,,,,,
2022-04-07,18.29,5.69,7.1,,,,,,,,4464.29,,,13660.0,,,,,,,,,,,,,,,,,,355.9,,,,,,,,,,,,,
2022-04-08,18.22,5.68,7.22,,,,,,,,4506.29,,,13268.75,,,,,,,,,,,,,,12271.0,,,,352.8,,,,,,,,,,,,,
2022-04-10,,,,,,,,,,3751.3,,,,,,,,,,,,,,,,,,,7963.7,,,,,,,,,,,,,,,,
2022-04-11,17.83,5.43,7.34,,,,,,,,4618.0,,,13198.75,,,,,,,,,,,,,,,,,,345.4,,,,,,,,,,,,,
2022-04-12,18.07,5.39,7.41,,,,,,,,4552.86,,,13498.75,,,,,,,,,,,,,,,,,,345.4,,,,,,,,,,,,,
2022-04-13,17.88,5.31,7.34,,,,,,,,4543.71,,,13668.75,,,,,,,,,,,,,,,,,,329.3,,,,,,,,,,,,,
2022-04-14,18.01,5.25,7.46,,,,,,,,4534.86,,,13868.75,,,,,,,,,,,,,,,,,,325.4,,,,,,,,,,,,,
2022-04-15,18.3,5.29,7.46,,,,,,,,4540.0,,,14038.75,,,,,,,,,,,,,,11952.0,,,,326.0,,,,,,,,,,,,,
2022-04-18,18.02,5.19,7.39,,,,,,,,4503.14,,,14068.75,,,,,,,,,,,,,,,,,,331.3,,,,,,,,,,,,,
2022-04-19,18.21,5.23,7.5,,,,,,,,4498.86,,,14068.75,,,,,,,,,,,,,,,,,,335.6,,,,,,,,,,,,,
2022-04-20,18.37,5.2,7.59,,,,,,,3758.5,4535.43,,,14030.0,,,,,,,,,,,,,,,7671.4,,,338.5,,,,,,,,,,,,,
2022-04-21,18.4,5.17,7.7,,,,,,,,4548.86,,,14292.62,,,,,,,,,,,,,,,,,,336.2,,,,,,,,,,,,,
2022-04-22,18.41,5.14,7.57,,,,,,,,4535.43,,,14292.75,,,,,,,,,,,,,,11700.0,,,,336.2,,,,,,,,,,,,,
2022-04-24,19.02,5.06,7.65,,,,,,,,4488.57,,,14292.88,,,,,,,,,,,,,,,,,,336.2,,,,,,,,,,,,,
2022-04-25,19.23,4.96,7.57,,,,,,,,4424.86,,,14336.75,,,,,,,,,,,,,,,,,,338.9,,,,,,,,,,,,,
2022-04-26,19.65,4.94,7.59,,,,,,,,4376.0,,,14363.12,,,,,,,,,,,,,,,,,,338.9,,,,,,,,,,,,,
2022-04-27,19.75,4.88,7.64,,,,,,,,4349.71,,,14442.0,,,,,,,,,,,,,,,,,,339.1,,,,,,,,,,,,,
2022-04-28,19.8,4.86,7.64,,,,,,,,4376.0,,,14678.38,,,,,,,,,,,,,,,,,,338.3,,,,,,,,,,,,,
2022-04-29,19.79,4.83,7.78,,,,,,,,4357.14,,,14998.75,,,,,,,,,,,,,,11700.0,,,,339.0,,,,,,,,,,,,,
2022-04-30,,,,121715.09999999999,780000.0,742489.7999999999,1360.0,534851.5,807.9999999999999,3766.0,,44629.7,26.0,,1157300.0999999999,8606.0,82.0,188.0,104.8,486795.49999999994,370222.2,2355.0,,3422562.7,4303.0,148.0,129676.99999999999,,7705.4,300125.156,806.125885,,9.4383,11746.0,282504.5,20917.0,108.1,86.0,43850.4,293.73,3478204.0,45800.0,109.7,6153014.7,3291.0
2022-05-05,20.14,4.65,7.63,,,,,,,,4302.0,,,14598.75,,,,,,,,,,,,,,,,,,340.2,,,,,,,,,,,,,
2022-05-06,20.07,4.61,7.56,,,,,,,,4292.86,,,14123.75,,,,,,,,,,,,,,11873.0,,,,342.0,,,,,,,,,,,,,
2022-05-07,20.36,4.6,7.62,,,,,,,,4257.71,,,14123.75,,,,,,,,,,,,,,,,,,344.1,,,,,,,,,,,,,
2022-05-09,20.15,4.55,7.58,,,,,,,,4189.71,,,14123.75,,,,,,,,,,,,,,,,,,346.8,,,,,,,,,,,,,
2022-05-10,20.22,4.51,7.5,,,,,,,3766.0,4164.29,,,14123.75,,,,,,,,,,,,,,,7693.9,,,354.3,,,,,,,,,,,,,
2022-05-11,20.29,4.47,7.52,,,,,,,,4170.0,,,14103.75,,,,,,,,,,,,,,,,,,358.7,,,,,,,,,,,,,
2022-05-12,20.45,4.47,7.46,,,,,,,,4171.43,,,14253.75,,,,,,,,,,,,,,,,,,359.1,,,,,,,,,,,,,
2022-05-13,20.66,4.39,7.19,,,,,,,,4264.86,,,14253.75,,,,,,,,,,,,,,11886.0,,,,359.1,,,,,,,,,,,,,
2022-05-16,,,,,,,,,,,4339.14,,,14153.75,,,,,,,,,,,,,,,,,,361.3,,,,,,,,,,,,,
2022-05-17,20.87,4.44,7.59,,,,,,,,4330.57,,,14053.75,,,,,,,,,,,,,,,,,,364.8,,,,,,,,,,,,,
2022-05-18,20.81,4.41,7.61,,,,,,,,4355.43,,,14053.75,,,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,
2022-05-19,20.97,4.42,7.37,,,,,,,,4330.57,,,14053.75,,,,,,,,,,,,,,,,,,364.5,,,,,,,,,,,,,
2022-05-20,20.9,4.36,7.43,,,,,,,3763.7,4341.14,,,13893.75,,,,,,,,,,,,,,12191.0,7420.2,,,362.8,,,,,,,,,,,,,
2022-05-23,21.11,4.37,7.44,,,,,,,,4364.86,,,14093.75,,,,,,,,,,,,,,,,,,364.7,,,,,,,,,,,,,
2022-05-24,21.21,4.3,7.16,,,,,,,,4277.14,,,14173.75,,,,,,,,,,,,,,,,,,366.4,,,,,,,,,,,,,
2022-05-25,21.21,4.27,7.45,,,,,,,,4264.0,,,14173.75,,,,,,,,,,,,,,,,,,366.4,,,,,,,,,,,,,
2022-05-26,20.95,4.25,7.46,,,,,,,,4262.57,,,14223.75,,,,,,,,,,,,,,,,,,367.5,,,,,,,,,,,,,
2022-05-27,21.15,4.19,7.43,,,,,,,,4342.57,,,14543.75,,,,,,,,,,,,,,12191.0,,,,367.5,,,,,,,,,,,,,
2022-05-30,21.23,4.05,7.37,,,,,,,,4330.86,,,14593.75,,,,,,,,,,,,,,,,,,367.6,,,,,,,,,,,,,
2022-05-31,21.21,4.11,7.33,184631.6,840000.0,886257.1999999998,1591.0,648742.0,966.9999999999999,3762.0,4328.29,55715.200000000004,32.0,14693.75,1285343.5,9252.0,85.3,219.0,103.6,558266.9,339954.60000000003,2055.0,,3522859.0,4582.0,201.0,177561.4,,7148.6,369289.7342,902.250887,368.2,7.7566,7618.0,447346.19999999995,22515.0,100.6,64.0,39792.299999999996,259.92,3245103.7,46000.0,102.0,6138599.2,3162.0
2022-06-01,21.17,4.1,7.27,,,,,,,,4282.86,,,14693.75,,,,,,,,,,,,,,,,,,367.8,,,,,,,,,,,,,
2022-06-02,21.2,4.06,7.29,,,,,,,,4292.29,,,14693.75,,,,,,,,,,,,,,,,,,368.0,,,,,,,,,,,,,
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,12629.0,,,,,,,,,,,,,,,,,
2022-06-06,20.95,4.03,7.33,,,,,,,,4320.0,,,14643.75,,,,,,,,,,,,,,,,,,369.2,,,,,,,,,,,,,
2022-06-07,20.98,4.01,7.34,,,,,,,,4294.86,,,14753.75,,,,,,,,,,,,,,,,,,371.6,,,,,,,,,,,,,
2022-06-08,21.17,4.01,7.48,,,,,,,,4337.71,,,15133.75,,,,,,,,,,,,,,,,,,371.6,,,,,,,,,,,,,
2022-06-09,21.04,4.04,7.47,,,,,,,,4343.14,,,14953.75,,,,,,,,,,,,,,,,,,371.4,,,,,,,,,,,,,
2022-06-10,21.15,4.01,7.43,,,,,,,3759.7,4378.86,,,15033.75,,,,,,,,,,,,,,12643.0,6732.0,,,370.7,,,,,,,,,,,,,
2022-06-13,20.91,4.03,7.36,,,,,,,,4354.57,,,15013.75,,,,,,,,,,,,,,,,,,370.3,,,,,,,,,,,,,
2022-06-14,21.05,4.04,7.37,,,,,,,,4304.86,,,14973.75,,,,,,,,,,,,,,,,,,370.3,,,,,,,,,,,,,
2022-06-15,20.95,4.03,7.22,,,,,,,,4301.43,,,14813.75,,,,,,,,,,,,,,,,,,369.4,,,,,,,,,,,,,
2022-06-16,21.19,4.09,7.3,,,,,,,,4306.57,,,14473.75,,,,,,,,,,,,,,,,,,368.0,,,,,,,,,,,,,
2022-06-17,21.28,4.01,7.21,,,,,,,,4352.57,,,14253.75,,,,,,,,,,,,,,13081.0,,,,368.0,,,,,,,,,,,,,
2022-06-20,21.28,4.11,7.17,,,,,,,3758.0,4332.57,,,14153.75,,,,,,,,,,,,,,,6558.8,,,367.1,,,,,,,,,,,,,
2022-06-21,21.36,4.05,7.03,,,,,,,,4307.71,,,13893.75,,,,,,,,,,,,,,,,,,365.7,,,,,,,,,,,,,
2022-06-22,21.55,4.07,7.12,,,,,,,,4297.43,,,13683.75,,,,,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,
2022-06-23,21.67,4.1,7.14,,,,,,,,4103.43,,,13283.75,,,,,,,,,,,,,,,,,,362.7,,,,,,,,,,,,,
2022-06-24,21.75,4.06,7.08,,,,,,,,4053.14,,,12783.75,,,,,,,,,,,,,,13081.0,,,,362.7,,,,,,,,,,,,,
2022-06-27,22.4,4.1,7.18,,,,,,,,4089.71,,,12623.75,,,,,,,,,,,,,,,,,,362.7,,,,,,,,,,,,,
2022-06-28,22.87,4.12,7.1,,,,,,,,4132.0,,,12653.75,,,,,,,,,,,,,,,,,,361.4,,,,,,,,,,,,,
2022-06-29,23.59,4.15,7.09,,,,,,,,4134.0,,,12853.75,,,,,,,,,,,,,,,,,,360.6,,,,,,,,,,,,,
2022-06-30,24.1,4.15,6.97,180280.09999999998,720000.0,770642.5,1326.0,579265.4999999999,825.0000000000001,3758.0,4134.0,42901.2,25.0,12823.75,1201283.2,8897.0,86.1,206.00000000000003,106.1,522329.2,304248.2,1898.0,,2859140.1999999997,3581.9999999999995,164.0,147017.7,,6264.4,341718.8158,868.457836,360.4,7.3848,10494.0,438815.89999999997,25231.0,114.6,65.0,40116.100000000006,252.97,3594442.5,47700.0,112.1,6528677.100000001,2749.0
2022-07-01,24.55,4.2,6.81,,,,,,,,4156.86,,,12443.75,,,,,,,,,,,,,,12762.0,,,,358.5,,,,,,,,,,,,,
2022-07-04,25.74,4.32,6.99,,,,,,,,4080.29,,,12263.75,,,,,,,,,,,,,,,,,,357.6,,,,,,,,,,,,,
2022-07-05,26.69,4.22,7.0,,,,,,,,4098.29,,,12053.75,,,,,,,,,,,,,,,,,,356.9,,,,,,,,,,,,,
2022-07-06,28.51,4.35,7.07,,,,,,,,4029.14,,,11303.75,,,,,,,,,,,,,,,,,,353.8,,,,,,,,,,,,,
2022-07-07,29.09,4.37,6.93,,,,,,,,4122.86,,,11073.75,,,,,,,,,,,,,,,,,,352.1,,,,,,,,,,,,,
2022-07-08,28.98,4.39,6.94,,,,,,,,4138.86,,,11473.75,,,,,,,,,,,,,,12736.0,,,,349.7,,,,,,,,,,,,,
2022-07-10,,,,,,,,,,3758.0,,,,,,,,,,,,,,,,,,,6293.9,,,,,,,,,,,,,,,,
2022-07-11,29.68,4.49,6.88,,,,,,,,4201.14,,,11523.75,,,,,,,,,,,,,,,,,,346.4,,,,,,,,,,,,,
2022-07-12,30.39,4.47,7.03,,,,,,,,4208.57,,,11583.75,,,,,,,,,,,,,,,,,,340.7,,,,,,,,,,,,,
2022-07-13,30.24,4.62,7.17,,,,,,,,4113.14,,,11153.75,,,,,,,,,,,,,,,,,,337.8,,,,,,,,,,,,,
2022-07-14,30.31,4.66,7.08,,,,,,,,4184.0,,,11633.75,,,,,,,,,,,,,,,,,,334.2,,,,,,,,,,,,,
2022-07-15,30.51,4.67,7.15,,,,,,,,4182.86,,,11823.75,,,,,,,,,,,,,,12351.0,,,,331.3,,,,,,,,,,,,,
2022-07-18,30.37,4.71,7.06,,,,,,,,4199.14,,,11683.75,,,,,,,,,,,,,,,,,,328.6,,,,,,,,,,,,,
2022-07-19,29.89,4.75,7.02,,,,,,,,4200.0,,,11533.75,,,,,,,,,,,,,,,,,,326.9,,,,,,,,,,,,,
2022-07-20,29.92,4.8,7.03,,,,,,,3756.9,4082.86,,,11633.75,,,,,,,,,,,,,,,6212.1,,,324.2,,,,,,,,,,,,,
2022-07-21,30.05,4.81,7.12,,,,,,,,4090.29,,,12133.75,,,,,,,,,,,,,,,,,,322.2,,,,,,,,,,,,,
2022-07-22,29.94,4.79,7.08,,,,,,,,4077.71,,,12322.5,,,,,,,,,,,,,,12337.0,,,,322.2,,,,,,,,,,,,,
2022-07-25,29.55,4.78,6.98,,,,,,,,4094.29,,,12392.5,,,,,,,,,,,,,,,,,,323.4,,,,,,,,,,,,,
2022-07-26,29.91,4.76,6.92,,,,,,,,4172.0,,,12772.5,,,,,,,,,,,,,,,,,,325.6,,,,,,,,,,,,,
2022-07-27,29.26,4.74,6.92,,,,,,,,4190.86,,,12662.5,,,,,,,,,,,,,,,,,,325.7,,,,,,,,,,,,,
2022-07-28,29.03,4.78,7.08,,,,,,,,4222.57,,,13106.25,,,,,,,,,,,,,,,,,,323.7,,,,,,,,,,,,,
2022-07-29,29.27,4.73,7.01,,,,,,,,4239.71,,,13306.25,,,,,,,,,,,,,,12019.0,,,,321.2,,,,,,,,,,,,,
2022-07-31,,,,131583.5,590000.0,744175.1,1230.0,578100.0,788.0,3756.0,,86336.5,53.0,,1153160.4,9124.0,81.5,190.00000000000003,102.5,454128.49999999994,378360.5,2352.0,,3017713.3,3733.0,163.0,141031.4,,6501.9,332296.3372,867.307438,,9.0519,9351.0,394308.0,25905.0,104.8,75.0,45640.799999999996,240.38,3447823.6,45000.0,112.5,6399981.800000001,3086.9999999999995
2022-08-01,29.32,4.68,6.91,,,,,,,,4266.29,,,13266.25,,,,,,,,,,,,,,,,,,318.5,,,,,,,,,,,,,
2022-08-02,29.16,4.64,6.9,,,,,,,,4224.57,,,13266.25,,,,,,,,,,,,,,,,,,311.3,,,,,,,,,,,,,
2022-08-03,29.06,4.59,6.9,,,,,,,,4234.29,,,13180.0,,,,,,,,,,,,,,,,,,309.5,,,,,,,,,,,,,
2022-08-04,28.98,4.5,6.95,,,,,,,,4208.86,,,12813.75,,,,,,,,,,,,,,,,,,305.8,,,,,,,,,,,,,
2022-08-05,28.96,4.51,6.62,,,,,,,,4299.43,,,12913.75,,,,,,,,,,,,,,12058.0,,,,305.5,,,,,,,,,,,,,
2022-08-08,28.99,4.55,6.88,,,,,,,,4269.14,,,13033.75,,,,,,,,,,,,,,,,,,304.9,,,,,,,,,,,,,
2022-08-09,28.89,4.43,6.96,,,,,,,,4262.0,,,12938.75,,,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,
2022-08-10,29.16,4.57,6.69,,,,,,,3756.0,4300.57,,,13038.75,,,,,,,,,,,,,,,6938.0,,,303.0,,,,,,,,,,,,,
2022-08-11,29.54,4.59,6.75,,,,,,,,4282.86,,,12998.75,,,,,,,,,,,,,,,,,,302.5,,,,,,,,,,,,,
2022-08-12,29.21,4.57,6.7,,,,,,,,4312.57,,,13348.75,,,,,,,,,,,,,,11899.0,,,,301.1,,,,,,,,,,,,,
2022-08-15,29.25,4.64,6.67,,,,,,,,4293.71,,,13208.75,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
2022-08-16,29.04,4.61,6.84,,,,,,,,4287.43,,,12808.75,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,
2022-08-17,28.91,4.68,6.66,,,,,,,,4289.43,,,12708.75,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,
2022-08-18,28.73,4.73,7.02,,,,,,,,4299.14,,,12658.75,,,,,,,,,,,,,,,,,,294.4,,,,,,,,,,,,,
2022-08-19,28.84,4.78,6.98,,,,,,,,4331.14,,,12638.75,,,,,,,,,,,,,,11886.0,,,,288.4,,,,,,,,,,,,,
2022-08-20,,,,,,,,,,3756.0,,,,,,,,,,,,,,,,,,,7080.7,,,,,,,,,,,,,,,,
2022-08-22,28.58,4.84,6.78,,,,,,,,4348.0,,,12938.75,,,,,,,,,,,,,,,,,,276.9,,,,,,,,,,,,,
2022-08-23,28.91,4.91,6.79,,,,,,,,4516.86,,,12968.75,,,,,,,,,,,,,,,,,,270.1,,,,,,,,,,,,,
2022-08-24,28.9,4.96,6.72,,,,,,,,4532.29,,,13108.75,,,,,,,,,,,,,,,,,,267.9,,,,,,,,,,,,,
2022-08-25,29.4,4.97,6.75,,,,,,,,4506.0,,,13158.75,,,,,,,,,,,,,,,,,,266.9,,,,,,,,,,,,,
2022-08-26,29.13,4.96,6.74,,,,,,,,4477.71,,,13508.75,,,,,,,,,,,,,,11687.0,,,,264.3,,,,,,,,,,,,,
2022-08-29,29.57,5.21,6.65,,,,,,,,4507.43,,,13508.75,,,,,,,,,,,,,,,,,,263.8,,,,,,,,,,,,,
2022-08-30,29.61,5.24,6.73,,,,,,,,4474.57,,,13170.0,,,,,,,,,,,,,,,,,,262.7,,,,,,,,,,,,,
2022-08-31,29.86,5.43,6.76,94150.40000000001,540000.0,678006.4,1115.0,518979.8,717.0,3754.3,4491.71,75495.9,50.0,13147.5,1080500.5,9621.0,72.6,227.0,92.6,490152.3,411088.7,2946.0,,3050600.4,4035.0,189.0,149716.19999999998,,6705.5,416499.4444,882.531751,261.3,9.2585,7184.0,403744.8,25656.999999999996,107.6,95.00000000000001,58989.200000000004,229.63,3318582.5,44900.0,105.6,6368322.6,3581.0
2022-09-01,29.76,5.43,6.64,,,,,,,,4501.43,,,13177.5,,,,,,,,,,,,,,,,,,259.3,,,,,,,,,,,,,
2022-09-02,30.05,5.46,6.7,,,,,,,,4520.29,,,12627.5,,,,,,,,,,,,,,11673.0,,,,254.8,,,,,,,,,,,,,
2022-09-05,30.34,5.56,6.74,,,,,,,,4602.86,,,12877.5,,,,,,,,,,,,,,,,,,250.2,,,,,,,,,,,,,
2022-09-06,30.42,5.55,6.75,,,,,,,,4605.14,,,12857.5,,,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,
